instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,key_respAC_prac.rt,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,key_resp.rt,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,775.3621,53,NaN,No_response,NaN,NaN,NaN,NaN,2,2,775.62949,775.62949,778.123805,0,52,52,52,1,53,1,4,parrot      ,satellite_dish,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,5,10,2,1,4,2,4,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,779.246285,54,NaN,No_response,NaN,NaN,NaN,NaN,2,2,779.296225,779.296225,781.80221,0,53,53,53,1,54,4,5,satellite_dish,sport_tshirt,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,10,7,4,2,3,2,8,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,783.00437,55,left,sport_tshirt,5,7,1,0.885574999,1,1,783.052,783.052,785.612135,0,54,54,54,1,55,5,4,sport_tshirt,satellite_dish,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,7,10,3,2,4,2,6,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,786.719385,56,NaN,No_response,NaN,NaN,NaN,NaN,2,2,786.93951,786.93951,789.43287,0,55,55,55,1,56,3,5,redfox      ,sport_tshirt,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,1,7,1,1,3,2,1,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,790.536865,57,NaN,No_response,NaN,NaN,NaN,NaN,2,2,790.570925,790.570925,794.680035,0,56,56,56,1,57,4,2,satellite_dish,scarf         ,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,10,6,4,2,3,2,8,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,795.782235,58,right,phone       ,7,9,2,1.321075001,1,3,795.817495,795.817495,798.314445,0,57,57,57,1,58,5,7,sport_tshirt,phone       ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/B/09_phone.jpg,7,9,3,2,4,2,6,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,798.91734,59,left,clownfish     ,6,4,4,0.82563,1,3,798.95059,798.95059,801.448315,0,58,58,58,1,59,6,2,clownfish     ,scarf         ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,4,6,2,1,3,2,3,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,802.04977,60,right,parrot      ,1,5,-3,0.799665,0,3,802.083815,802.083815,804.586195,0,59,59,59,1,60,4,1,satellite_dish,parrot      ,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,10,5,4,2,2,1,8,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,805.20121,61,NaN,No_response,NaN,NaN,NaN,NaN,2,2,805.21917,805.21917,808.17999,0,60,60,60,1,61,8,2,camel         ,scarf         ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,3,6,1,1,3,2,2,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,809.27044,62,NaN,No_response,NaN,NaN,NaN,NaN,2,2,809.28933,809.28933,814.062605,0,61,61,61,1,62,7,4,phone       ,satellite_dish,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,9,10,4,2,4,2,7,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,821.4575,63,NaN,No_response,NaN,NaN,NaN,NaN,2,2,821.524065,821.524065,827.050215,0,62,62,62,1,63,5,2,sport_tshirt,scarf         ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,7,6,3,2,3,2,6,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,828.85273,64,NaN,No_response,NaN,NaN,NaN,NaN,2,2,829.76683,829.76683,835.28374,0,63,63,63,1,64,7,6,phone       ,clownfish     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,9,4,4,2,2,1,7,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,839.693305,65,NaN,No_response,NaN,NaN,NaN,NaN,2,2,843.79343,843.79343,847.697585,0,64,64,64,1,65,2,8,scarf         ,camel         ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/A/03_camel.jpg,6,3,3,2,1,1,5,2,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,849.511395,66,NaN,No_response,NaN,NaN,NaN,NaN,2,2,849.80448,849.80448,853.42725,0,65,65,65,1,66,7,1,phone       ,parrot      ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,9,5,4,2,2,1,7,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5203,67,NaN,No_response,NaN,NaN,NaN,NaN,2,2,854.554195,854.554195,857.04163,0,66,66,66,1,67,2,4,scarf         ,satellite_dish,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,6,10,3,2,4,2,5,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,858.13523,68,NaN,No_response,NaN,NaN,NaN,NaN,2,2,858.16912,858.16912,860.722565,0,67,67,67,1,68,2,1,scarf         ,parrot      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,6,5,3,2,2,1,5,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,861.82364,69,NaN,No_response,NaN,NaN,NaN,NaN,2,2,861.83946,861.83946,864.529755,0,68,68,68,1,69,8,3,camel         ,redfox      ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,3,1,1,1,1,1,2,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,865.620745,70,left,clownfish     ,6,4,5,0.901500001,1,3,865.65734,865.65734,868.154405,0,69,69,69,1,70,6,1,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,868.755835,71,right,phone       ,7,9,-1,0.75053,0,0,868.79088,868.79088,871.289585,0,70,70,70,1,71,8,7,camel         ,phone       ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,872.391425,72,right,sport_tshirt,5,7,3,0.95079,1,3,872.42656,872.42656,874.924075,0,71,71,71,1,72,2,5,scarf         ,sport_tshirt,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,6,7,3,2,3,2,5,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,875.54153,73,right,phone       ,7,9,-1,1.113475,0,0,875.580555,875.580555,878.07499,0,72,72,72,1,73,8,7,camel         ,phone       ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,879.176795,74,left,scarf         ,2,6,-1,1.42612,0,1,879.208875,879.208875,881.70973,0,73,73,73,1,74,2,3,scarf         ,redfox      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,6,1,3,2,1,1,5,1,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,883.11269,75,right,sport_tshirt,5,7,-2,1.124,0,3,883.18112,883.18112,885.67749,0,74,74,74,1,75,7,5,phone       ,sport_tshirt,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,9,7,4,2,3,2,7,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,886.29472,76,right,redfox      ,3,1,1,1.477855,1,1,886.31406,886.31406,888.81174,0,75,75,75,1,76,2,3,scarf         ,redfox      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,6,1,3,2,1,1,5,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,889.913075,77,left,clownfish     ,6,4,3,0.686685001,1,3,889.947575,889.947575,892.445905,0,76,76,76,1,77,6,3,clownfish     ,redfox      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,4,1,2,1,1,1,3,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.953615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,920.45144,78,NaN,No_response,NaN,NaN,NaN,NaN,2,2,920.49387,920.49387,922.976855,0,0,0,0,1,78,3,2,redfox      ,scarf         ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,1,6,1,1,3,2,1,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,924.07478,79,right,clownfish     ,6,4,1,0.436055,1,1,924.109015,924.109015,926.64285,0,1,1,1,1,79,5,6,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,6,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,927.74199,80,right,redfox      ,3,1,2,0.581415,1,3,927.777095,927.777095,930.274985,0,2,2,2,1,80,1,3,parrot      ,redfox      ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,5,1,2,1,1,1,4,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,930.875775,81,left,scarf         ,2,6,-1,1.49109,0,0,930.893095,930.893095,933.393195,0,3,3,3,1,81,2,3,scarf         ,redfox      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,6,1,3,2,1,1,5,1,0,46,,,,,,,,,,,,,,,,,,,,
