instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,key_respAC_prac.rt,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,key_resp.rt,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,129.98381,16,left,clownfish     ,8,4,7,0.59367,1,3,130.009935,130.009935,132.503465,0,15,15,15,1,16,8,1,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,133.11815,17,left,giraffe     ,5,3,-1,0.534105,0,0,133.163665,133.163665,135.75544,0,16,16,16,1,17,5,6,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,136.85144,18,left,peacock       ,2,5,-2,1.1076,0,3,136.88929,136.88929,139.393455,0,17,17,17,1,18,2,4,peacock       ,seaturtle     ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,5,2,2,1,2,1,4,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,140.00673,19,right,peacock       ,2,5,-1,0.654715,0,1,140.02501,140.02501,142.52422,0,18,18,18,1,19,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6209,20,left,hat           ,6,8,3,0.989785,1,3,143.64617,143.64617,146.13499,0,19,19,19,1,20,6,3,hat           ,phone       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/09_phone.jpg,8,9,3,2,4,2,6,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,146.75359,21,right,hat           ,6,8,-1,0.74255,0,0,146.788685,146.788685,149.27363,0,20,20,20,1,21,7,6,sport_tshirt,hat           ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,150.38188,22,right,seaturtle     ,4,2,1,0.831665,1,1,150.41442,150.41442,152.902655,0,21,21,21,1,22,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,154.001655,23,left,sport_tshirt,7,7,-1,0.596715,0,0,154.01891,154.01891,156.5117,0,22,22,22,1,23,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,157.604875,24,left,peacock       ,2,5,-1,0.672365,0,0,157.626495,157.626495,160.121145,0,23,23,23,1,24,2,3,peacock       ,phone       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/09_phone.jpg,5,9,2,1,4,2,4,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2292,25,right,phone       ,3,9,2,0.631045,1,3,161.27443,161.27443,163.77117,0,24,24,24,1,25,1,3,radio       ,phone       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/09_phone.jpg,10,9,4,2,4,2,8,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,164.372695,26,right,peacock       ,2,5,-5,0.81501,0,3,164.4082,164.4082,166.90512,0,25,25,25,1,26,7,2,sport_tshirt,peacock       ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,7,5,3,2,2,1,5,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,167.52367,27,right,giraffe     ,5,3,-1,0.63384,0,0,167.561515,167.561515,170.0443,0,26,26,26,1,27,6,5,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,171.13921,28,right,giraffe     ,5,3,2,0.638785,1,3,171.15016,171.15016,173.64555,0,27,27,27,1,28,3,5,phone       ,giraffe     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,9,3,4,2,1,1,7,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26314,29,right,peacock       ,2,5,1,0.523635,1,0,174.28129,174.28129,176.773665,0,28,28,28,1,29,1,2,radio       ,peacock       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,10,5,4,2,2,1,8,4,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,177.874745,30,right,clownfish     ,8,4,5,0.7652,1,3,177.89495,177.89495,180.391065,0,29,29,29,1,30,3,8,phone       ,clownfish     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,9,4,4,2,2,1,7,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,180.99372,31,right,peacock       ,2,5,-2,0.71309,0,3,181.011885,181.011885,183.50882,0,30,30,30,1,31,4,2,seaturtle     ,peacock       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,2,5,2,1,2,1,1,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,184.110175,32,right,giraffe     ,5,3,-1,0.56687,0,0,184.14602,184.14602,186.64388,0,31,31,31,1,32,6,5,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,187.74489,33,right,clownfish     ,8,4,1,0.63427,1,1,187.76268,187.76268,190.26002,0,32,32,32,1,33,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,191.3612,34,right,peacock       ,2,5,-1,0.54384,0,0,191.39636,191.39636,193.885965,0,33,33,33,1,34,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,194.97966,35,left,sport_tshirt,7,7,4,0.76855,1,3,194.996965,194.996965,197.54702,0,34,34,34,1,35,7,3,sport_tshirt,phone       ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/B/09_phone.jpg,7,9,3,2,4,2,5,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,198.15092,36,right,sport_tshirt,7,7,-1,0.701245,0,0,198.16782,198.16782,200.65709,0,35,35,35,1,36,8,7,clownfish     ,sport_tshirt,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,4,7,2,1,3,2,3,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,201.75365,37,right,seaturtle     ,4,2,3,0.57209,1,3,201.77061,201.77061,204.267505,0,36,36,36,1,37,1,4,radio       ,seaturtle     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,10,2,4,2,2,1,8,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,204.880905,38,left,clownfish     ,8,4,4,0.639565,1,3,204.902625,204.902625,207.396555,0,37,37,37,1,38,8,4,clownfish     ,seaturtle     ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,4,2,2,1,2,1,3,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,208.028355,39,right,hat           ,6,8,3,0.654385,1,3,208.12222,208.12222,210.6135,0,38,38,38,1,39,3,6,phone       ,hat           ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/08_hat.jpg,9,8,4,2,3,2,7,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,211.214955,40,right,seaturtle     ,4,2,-3,1.06643,0,3,211.233425,211.233425,213.73761,0,39,39,39,1,40,7,4,sport_tshirt,seaturtle     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,7,2,3,2,2,1,5,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,214.353195,41,right,clownfish     ,8,4,2,0.931955,1,3,214.372305,214.372305,216.86759,0,40,40,40,1,41,6,8,hat           ,clownfish     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,8,4,3,2,2,1,6,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,217.473065,42,right,hat           ,6,8,5,1.77682,1,3,217.49337,217.49337,219.98843,0,41,41,41,1,42,1,6,radio       ,hat           ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/08_hat.jpg,10,8,4,2,3,2,8,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,220.601525,43,right,peacock       ,2,5,-4,0.688095,0,3,220.634915,220.634915,223.116405,0,42,42,42,1,43,6,2,hat           ,peacock       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,8,5,3,2,2,1,6,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,223.734885,44,left,seaturtle     ,4,2,-4,0.6749,0,3,223.77417,223.77417,226.26671,0,43,43,43,1,44,4,8,seaturtle     ,clownfish     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,2,4,2,1,2,1,1,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,226.890825,45,left,giraffe     ,5,3,-3,0.670625,0,3,226.929955,226.929955,229.40926,0,44,44,44,1,45,5,8,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,230.023065,46,left,clownfish     ,8,4,5,0.57296,1,3,230.042655,230.042655,232.537365,0,45,45,45,1,46,8,3,clownfish     ,phone       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/09_phone.jpg,4,9,2,1,4,2,3,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,233.15641,47,left,clownfish     ,8,4,1,0.39499,1,1,233.174645,233.174645,235.669415,0,46,46,46,1,47,8,7,clownfish     ,sport_tshirt,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,4,7,2,1,3,2,3,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,236.77029,48,left,phone       ,3,9,2,0.75721,1,3,236.808815,236.808815,239.30247,0,47,47,47,1,48,3,1,phone       ,radio       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,239.921525,49,right,giraffe     ,5,3,3,0.518285,1,3,239.954795,239.954795,242.45491,0,48,48,48,1,49,2,5,peacock       ,giraffe     ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,5,3,2,1,1,1,4,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,243.07199,50,left,sport_tshirt,7,7,6,0.793635,1,3,243.09193,243.09193,245.57738,0,49,49,49,1,50,7,1,sport_tshirt,radio       ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/B/10_radio.jpg,7,10,3,2,4,2,5,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,246.19468,51,right,seaturtle     ,4,2,1,0.62547,1,1,246.239565,246.239565,248.72976,0,50,50,50,1,51,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,249.82198,52,left,seaturtle     ,4,2,1,0.57906,1,1,249.857035,249.857035,252.35193,0,51,51,51,1,52,4,3,seaturtle     ,phone       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/09_phone.jpg,2,9,2,1,4,2,1,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,253.45789,53,right,giraffe     ,5,3,-1,0.90853,0,1,253.48479,253.48479,255.978315,0,52,52,52,1,53,6,5,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,257.07792,54,right,peacock       ,2,5,1,0.673375,1,1,257.10365,257.10365,259.57855,0,53,53,53,1,54,1,2,radio       ,peacock       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,10,5,4,2,2,1,8,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,260.67929,55,left,hat           ,6,8,-1,0.93905,0,1,260.71334,260.71334,263.20703,0,54,54,54,1,55,6,7,hat           ,sport_tshirt,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,8,7,3,2,3,2,6,5,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,264.30819,56,left,peacock       ,2,5,-6,1.03463,0,3,264.32686,264.32686,266.824405,0,55,55,55,1,56,2,8,peacock       ,clownfish     ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,267.442955,57,right,seaturtle     ,4,2,-2,0.853475,0,3,267.477045,267.477045,269.97551,0,56,56,56,1,57,6,4,hat           ,seaturtle     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,8,2,3,2,2,1,6,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,270.59306,58,left,giraffe     ,5,3,3,0.979135,1,3,270.62888,270.62888,273.12578,0,57,57,57,1,58,5,2,giraffe     ,peacock       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,3,5,1,1,2,1,2,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,273.74408,59,left,seaturtle     ,4,2,1,0.828985,1,1,273.779085,273.779085,276.26658,0,58,58,58,1,59,4,3,seaturtle     ,phone       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/09_phone.jpg,2,9,2,1,4,2,1,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,277.361295,60,left,hat           ,6,8,-1,1.126605,0,0,277.396925,277.396925,279.89827,0,59,59,59,1,60,6,7,hat           ,sport_tshirt,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,8,7,3,2,3,2,6,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,280.996255,61,left,sport_tshirt,7,7,-1,1.208165,0,1,281.01381,281.01381,283.513005,0,60,60,60,1,61,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,284.61785,62,right,seaturtle     ,4,2,1,1.136115,1,0,284.647655,284.647655,287.147875,0,61,61,61,1,62,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,288.253985,63,left,giraffe     ,5,3,-1,0.639285,0,0,288.28227,288.28227,290.78125,0,62,62,62,1,63,5,6,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,291.881195,64,right,clownfish     ,8,4,7,0.91929,1,3,291.903545,291.903545,294.396485,0,63,63,63,1,64,1,8,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,61,,,,,,,,,,,,,,,,,,,,
